Material,Dia,pp,TEMP,adm,Dem,qts
61457.0,2019-08-23,0.0,26.0,151.0,83.0,5.0
61470.0,2019-08-23,0.0,26.0,151.0,83.0,5.0
61387.0,2019-08-23,0.0,26.0,151.0,83.0,6.0
61417.0,2019-08-23,0.0,26.0,151.0,83.0,6.0
61418.0,2019-08-23,0.0,26.0,151.0,83.0,6.0
61447.0,2019-08-23,0.0,26.0,151.0,83.0,6.0
61458.0,2019-08-23,0.0,26.0,151.0,83.0,6.0
61469.0,2019-08-23,0.0,26.0,151.0,83.0,6.0
61516.0,2019-08-23,0.0,26.0,151.0,83.0,6.0
61386.0,2019-08-23,0.0,26.0,151.0,83.0,7.0
61389.0,2019-08-23,0.0,26.0,151.0,83.0,7.0
61449.0,2019-08-23,0.0,26.0,151.0,83.0,7.0
61396.0,2019-08-23,0.0,26.0,151.0,83.0,8.0
61433.0,2019-08-23,0.0,26.0,151.0,83.0,8.0
61456.0,2019-08-23,0.0,26.0,151.0,83.0,8.0
61407.0,2019-08-23,0.0,26.0,151.0,83.0,9.0
61534.0,2019-08-23,0.0,26.0,151.0,83.0,9.0
61406.0,2019-08-23,0.0,26.0,151.0,83.0,10.0
61388.0,2019-08-23,0.0,26.0,151.0,83.0,15.0
61435.0,2019-08-23,0.0,26.0,151.0,83.0,15.0
61436.0,2019-08-23,0.0,26.0,151.0,83.0,16.0
61515.0,2019-08-23,0.0,26.0,151.0,83.0,16.0
61434.0,2019-08-23,0.0,26.0,151.0,83.0,17.0
61468.0,2019-08-23,0.0,26.0,151.0,83.0,17.0
61535.0,2019-08-23,0.0,26.0,151.0,83.0,19.0
61514.0,2019-08-23,0.0,26.0,151.0,83.0,20.0
61513.0,2019-08-23,0.0,26.0,151.0,83.0,23.0
61467.0,2019-08-23,0.0,26.0,151.0,83.0,24.0
61466.0,2019-08-23,0.0,26.0,151.0,83.0,25.0
61532.0,2019-08-23,0.0,26.0,151.0,83.0,25.0
61533.0,2019-08-23,0.0,26.0,151.0,83.0,31.0
61455.0,2019-08-26,0.0,20.4,151.0,83.0,1.0
61474.0,2019-08-26,0.0,20.4,151.0,83.0,1.0
61483.0,2019-08-26,0.0,20.4,151.0,83.0,1.0
61486.0,2019-08-26,0.0,20.4,151.0,83.0,1.0
61495.0,2019-08-26,0.0,20.4,151.0,83.0,1.0
61500.0,2019-08-26,0.0,20.4,151.0,83.0,1.0
61505.0,2019-08-26,0.0,20.4,151.0,83.0,1.0
61528.0,2019-08-26,0.0,20.4,151.0,83.0,1.0
61529.0,2019-08-26,0.0,20.4,151.0,83.0,1.0
61386.0,2019-08-26,0.0,20.4,151.0,83.0,2.0
61398.0,2019-08-26,0.0,20.4,151.0,83.0,2.0
61404.0,2019-08-26,0.0,20.4,151.0,83.0,2.0
61422.0,2019-08-26,0.0,20.4,151.0,83.0,2.0
61424.0,2019-08-26,0.0,20.4,151.0,83.0,2.0
61440.0,2019-08-26,0.0,20.4,151.0,83.0,2.0
61442.0,2019-08-26,0.0,20.4,151.0,83.0,2.0
61446.0,2019-08-26,0.0,20.4,151.0,83.0,2.0
61451.0,2019-08-26,0.0,20.4,151.0,83.0,2.0
61460.0,2019-08-26,0.0,20.4,151.0,83.0,2.0
61470.0,2019-08-26,0.0,20.4,151.0,83.0,2.0
61479.0,2019-08-26,0.0,20.4,151.0,83.0,2.0
61501.0,2019-08-26,0.0,20.4,151.0,83.0,2.0
61502.0,2019-08-26,0.0,20.4,151.0,83.0,2.0
61418.0,2019-08-26,0.0,20.4,151.0,83.0,3.0
61490.0,2019-08-26,0.0,20.4,151.0,83.0,3.0
61491.0,2019-08-26,0.0,20.4,151.0,83.0,3.0
61493.0,2019-08-26,0.0,20.4,151.0,83.0,3.0
61494.0,2019-08-26,0.0,20.4,151.0,83.0,3.0
61395.0,2019-08-26,0.0,20.4,151.0,83.0,4.0
61439.0,2019-08-26,0.0,20.4,151.0,83.0,4.0
61447.0,2019-08-26,0.0,20.4,151.0,83.0,4.0
61456.0,2019-08-26,0.0,20.4,151.0,83.0,4.0
61459.0,2019-08-26,0.0,20.4,151.0,83.0,4.0
61464.0,2019-08-26,0.0,20.4,151.0,83.0,4.0
61489.0,2019-08-26,0.0,20.4,151.0,83.0,4.0
61492.0,2019-08-26,0.0,20.4,151.0,83.0,4.0
61511.0,2019-08-26,0.0,20.4,151.0,83.0,4.0
61390.0,2019-08-26,0.0,20.4,151.0,83.0,5.0
61421.0,2019-08-26,0.0,20.4,151.0,83.0,5.0
61457.0,2019-08-26,0.0,20.4,151.0,83.0,6.0
61512.0,2019-08-26,0.0,20.4,151.0,83.0,6.0
61534.0,2019-08-26,0.0,20.4,151.0,83.0,6.0
61387.0,2019-08-26,0.0,20.4,151.0,83.0,7.0
61432.0,2019-08-26,0.0,20.4,151.0,83.0,7.0
61448.0,2019-08-26,0.0,20.4,151.0,83.0,7.0
61449.0,2019-08-26,0.0,20.4,151.0,83.0,7.0
61465.0,2019-08-26,0.0,20.4,151.0,83.0,7.0
61385.0,2019-08-26,0.0,20.4,151.0,83.0,8.0
61433.0,2019-08-26,0.0,20.4,151.0,83.0,8.0
61450.0,2019-08-26,0.0,20.4,151.0,83.0,8.0
61458.0,2019-08-26,0.0,20.4,151.0,83.0,8.0
61466.0,2019-08-26,0.0,20.4,151.0,83.0,8.0
61516.0,2019-08-26,0.0,20.4,151.0,83.0,8.0
61405.0,2019-08-26,0.0,20.4,151.0,83.0,10.0
61436.0,2019-08-26,0.0,20.4,151.0,83.0,10.0
61437.0,2019-08-26,0.0,20.4,151.0,83.0,11.0
61515.0,2019-08-26,0.0,20.4,151.0,83.0,11.0
61469.0,2019-08-26,0.0,20.4,151.0,83.0,12.0
61407.0,2019-08-26,0.0,20.4,151.0,83.0,13.0
61419.0,2019-08-26,0.0,20.4,151.0,83.0,13.0
61438.0,2019-08-26,0.0,20.4,151.0,83.0,13.0
61396.0,2019-08-26,0.0,20.4,151.0,83.0,14.0
61406.0,2019-08-26,0.0,20.4,151.0,83.0,14.0
61435.0,2019-08-26,0.0,20.4,151.0,83.0,15.0
61434.0,2019-08-26,0.0,20.4,151.0,83.0,16.0
61389.0,2019-08-26,0.0,20.4,151.0,83.0,17.0
61514.0,2019-08-26,0.0,20.4,151.0,83.0,18.0
61417.0,2019-08-26,0.0,20.4,151.0,83.0,21.0
61468.0,2019-08-26,0.0,20.4,151.0,83.0,21.0
61388.0,2019-08-26,0.0,20.4,151.0,83.0,22.0
61513.0,2019-08-26,0.0,20.4,151.0,83.0,22.0
61535.0,2019-08-26,0.0,20.4,151.0,83.0,23.0
61532.0,2019-08-26,0.0,20.4,151.0,83.0,30.0
61533.0,2019-08-26,0.0,20.4,151.0,83.0,30.0
61467.0,2019-08-26,0.0,20.4,151.0,83.0,39.0
61455.0,2019-08-28,0.0,20.1,151.0,83.0,1.0
61461.0,2019-08-28,0.0,20.1,151.0,83.0,1.0
61476.0,2019-08-28,0.0,20.1,151.0,83.0,1.0
61492.0,2019-08-28,0.0,20.1,151.0,83.0,1.0
61497.0,2019-08-28,0.0,20.1,151.0,83.0,1.0
61498.0,2019-08-28,0.0,20.1,151.0,83.0,1.0
61503.0,2019-08-28,0.0,20.1,151.0,83.0,1.0
61504.0,2019-08-28,0.0,20.1,151.0,83.0,1.0
61573.0,2019-08-28,0.0,20.1,151.0,83.0,1.0
61392.0,2019-08-28,0.0,20.1,151.0,83.0,2.0
61396.0,2019-08-28,0.0,20.1,151.0,83.0,2.0
61399.0,2019-08-28,0.0,20.1,151.0,83.0,2.0
61401.0,2019-08-28,0.0,20.1,151.0,83.0,2.0
61404.0,2019-08-28,0.0,20.1,151.0,83.0,2.0
61421.0,2019-08-28,0.0,20.1,151.0,83.0,2.0
61422.0,2019-08-28,0.0,20.1,151.0,83.0,2.0
61428.0,2019-08-28,0.0,20.1,151.0,83.0,2.0
61431.0,2019-08-28,0.0,20.1,151.0,83.0,2.0
61438.0,2019-08-28,0.0,20.1,151.0,83.0,2.0
61442.0,2019-08-28,0.0,20.1,151.0,83.0,2.0
61444.0,2019-08-28,0.0,20.1,151.0,83.0,2.0
61450.0,2019-08-28,0.0,20.1,151.0,83.0,2.0
61464.0,2019-08-28,0.0,20.1,151.0,83.0,2.0
61483.0,2019-08-28,0.0,20.1,151.0,83.0,2.0
61487.0,2019-08-28,0.0,20.1,151.0,83.0,2.0
61511.0,2019-08-28,0.0,20.1,151.0,83.0,2.0
61451.0,2019-08-28,0.0,20.1,151.0,83.0,3.0
61479.0,2019-08-28,0.0,20.1,151.0,83.0,3.0
61488.0,2019-08-28,0.0,20.1,151.0,83.0,3.0
61494.0,2019-08-28,0.0,20.1,151.0,83.0,3.0
61529.0,2019-08-28,0.0,20.1,151.0,83.0,3.0
61386.0,2019-08-28,0.0,20.1,151.0,83.0,4.0
61430.0,2019-08-28,0.0,20.1,151.0,83.0,4.0
61439.0,2019-08-28,0.0,20.1,151.0,83.0,4.0
61459.0,2019-08-28,0.0,20.1,151.0,83.0,4.0
61470.0,2019-08-28,0.0,20.1,151.0,83.0,4.0
61482.0,2019-08-28,0.0,20.1,151.0,83.0,4.0
61489.0,2019-08-28,0.0,20.1,151.0,83.0,4.0
61490.0,2019-08-28,0.0,20.1,151.0,83.0,4.0
61534.0,2019-08-28,0.0,20.1,151.0,83.0,4.0
61407.0,2019-08-28,0.0,20.1,151.0,83.0,6.0
61432.0,2019-08-28,0.0,20.1,151.0,83.0,6.0
61460.0,2019-08-28,0.0,20.1,151.0,83.0,6.0
61512.0,2019-08-28,0.0,20.1,151.0,83.0,6.0
61516.0,2019-08-28,0.0,20.1,151.0,83.0,6.0
61457.0,2019-08-28,0.0,20.1,151.0,83.0,7.0
61465.0,2019-08-28,0.0,20.1,151.0,83.0,7.0
61491.0,2019-08-28,0.0,20.1,151.0,83.0,7.0
61417.0,2019-08-28,0.0,20.1,151.0,83.0,9.0
61418.0,2019-08-28,0.0,20.1,151.0,83.0,9.0
61385.0,2019-08-28,0.0,20.1,151.0,83.0,10.0
61390.0,2019-08-28,0.0,20.1,151.0,83.0,10.0
61435.0,2019-08-28,0.0,20.1,151.0,83.0,11.0
61436.0,2019-08-28,0.0,20.1,151.0,83.0,11.0
61458.0,2019-08-28,0.0,20.1,151.0,83.0,12.0
61469.0,2019-08-28,0.0,20.1,151.0,83.0,12.0
61437.0,2019-08-28,0.0,20.1,151.0,83.0,13.0
61389.0,2019-08-28,0.0,20.1,151.0,83.0,15.0
61419.0,2019-08-28,0.0,20.1,151.0,83.0,15.0
61515.0,2019-08-28,0.0,20.1,151.0,83.0,15.0
61468.0,2019-08-28,0.0,20.1,151.0,83.0,16.0
61449.0,2019-08-28,0.0,20.1,151.0,83.0,18.0
61466.0,2019-08-28,0.0,20.1,151.0,83.0,23.0
61513.0,2019-08-28,0.0,20.1,151.0,83.0,23.0
61514.0,2019-08-28,0.0,20.1,151.0,83.0,24.0
61467.0,2019-08-28,0.0,20.1,151.0,83.0,26.0
61434.0,2019-08-28,0.0,20.1,151.0,83.0,30.0
61535.0,2019-08-28,0.0,20.1,151.0,83.0,36.0
61532.0,2019-08-28,0.0,20.1,151.0,83.0,37.0
61388.0,2019-08-28,0.0,20.1,151.0,83.0,38.0
61533.0,2019-08-28,0.0,20.1,151.0,83.0,40.0
61449.0,2019-09-12,0.0,24.7,85.0,85.0,1.0
61458.0,2019-09-12,0.0,24.7,85.0,85.0,1.0
61488.0,2019-09-12,0.0,24.7,85.0,85.0,1.0
61490.0,2019-09-12,0.0,24.7,85.0,85.0,1.0
61535.0,2019-09-12,0.0,24.7,85.0,85.0,1.0
61385.0,2019-09-12,0.0,24.7,85.0,85.0,2.0
61387.0,2019-09-12,0.0,24.7,85.0,85.0,2.0
61389.0,2019-09-12,0.0,24.7,85.0,85.0,2.0
61390.0,2019-09-12,0.0,24.7,85.0,85.0,2.0
61395.0,2019-09-12,0.0,24.7,85.0,85.0,2.0
61396.0,2019-09-12,0.0,24.7,85.0,85.0,2.0
61431.0,2019-09-12,0.0,24.7,85.0,85.0,2.0
61457.0,2019-09-12,0.0,24.7,85.0,85.0,2.0
61468.0,2019-09-12,0.0,24.7,85.0,85.0,2.0
61469.0,2019-09-12,0.0,24.7,85.0,85.0,2.0
61501.0,2019-09-12,0.0,24.7,85.0,85.0,2.0
61511.0,2019-09-12,0.0,24.7,85.0,85.0,2.0
61514.0,2019-09-12,0.0,24.7,85.0,85.0,2.0
61515.0,2019-09-12,0.0,24.7,85.0,85.0,2.0
61534.0,2019-09-12,0.0,24.7,85.0,85.0,2.0
61447.0,2019-09-12,0.0,24.7,85.0,85.0,3.0
61479.0,2019-09-12,0.0,24.7,85.0,85.0,3.0
61432.0,2019-09-12,0.0,24.7,85.0,85.0,4.0
61433.0,2019-09-12,0.0,24.7,85.0,85.0,4.0
61482.0,2019-09-12,0.0,24.7,85.0,85.0,4.0
61532.0,2019-09-12,0.0,24.7,85.0,85.0,4.0
61467.0,2019-09-12,0.0,24.7,85.0,85.0,5.0
61434.0,2019-09-12,0.0,24.7,85.0,85.0,8.0
61435.0,2019-09-12,0.0,24.7,85.0,85.0,8.0
61465.0,2019-09-12,0.0,24.7,85.0,85.0,8.0
61512.0,2019-09-12,0.0,24.7,85.0,85.0,8.0
61513.0,2019-09-12,0.0,24.7,85.0,85.0,8.0
61405.0,2019-09-12,0.0,24.7,85.0,85.0,9.0
61466.0,2019-09-12,0.0,24.7,85.0,85.0,10.0
61533.0,2019-09-12,0.0,24.7,85.0,85.0,12.0
61418.0,2019-11-06,0.0,16.0,86.0,118.0,1.0
61456.0,2019-11-06,0.0,16.0,86.0,118.0,1.0
61460.0,2019-11-06,0.0,16.0,86.0,118.0,1.0
61483.0,2019-11-06,0.0,16.0,86.0,118.0,1.0
61484.0,2019-11-06,0.0,16.0,86.0,118.0,1.0
61490.0,2019-11-06,0.0,16.0,86.0,118.0,1.0
61495.0,2019-11-06,0.0,16.0,86.0,118.0,1.0
61504.0,2019-11-06,0.0,16.0,86.0,118.0,1.0
61385.0,2019-11-06,0.0,16.0,86.0,118.0,2.0
61387.0,2019-11-06,0.0,16.0,86.0,118.0,2.0
61396.0,2019-11-06,0.0,16.0,86.0,118.0,2.0
61404.0,2019-11-06,0.0,16.0,86.0,118.0,2.0
61407.0,2019-11-06,0.0,16.0,86.0,118.0,2.0
61417.0,2019-11-06,0.0,16.0,86.0,118.0,2.0
61421.0,2019-11-06,0.0,16.0,86.0,118.0,2.0
61433.0,2019-11-06,0.0,16.0,86.0,118.0,2.0
61448.0,2019-11-06,0.0,16.0,86.0,118.0,2.0
61465.0,2019-11-06,0.0,16.0,86.0,118.0,2.0
61480.0,2019-11-06,0.0,16.0,86.0,118.0,2.0
61492.0,2019-11-06,0.0,16.0,86.0,118.0,2.0
61512.0,2019-11-06,0.0,16.0,86.0,118.0,2.0
61518.0,2019-11-06,0.0,16.0,86.0,118.0,2.0
61523.0,2019-11-06,0.0,16.0,86.0,118.0,2.0
61532.0,2019-11-06,0.0,16.0,86.0,118.0,2.0
61535.0,2019-11-06,0.0,16.0,86.0,118.0,2.0
61573.0,2019-11-06,0.0,16.0,86.0,118.0,2.0
61390.0,2019-11-06,0.0,16.0,86.0,118.0,3.0
61419.0,2019-11-06,0.0,16.0,86.0,118.0,3.0
61441.0,2019-11-06,0.0,16.0,86.0,118.0,3.0
61487.0,2019-11-06,0.0,16.0,86.0,118.0,3.0
61519.0,2019-11-06,0.0,16.0,86.0,118.0,3.0
61437.0,2019-11-06,0.0,16.0,86.0,118.0,4.0
61440.0,2019-11-06,0.0,16.0,86.0,118.0,4.0
61479.0,2019-11-06,0.0,16.0,86.0,118.0,4.0
61388.0,2019-11-06,0.0,16.0,86.0,118.0,5.0
61389.0,2019-11-06,0.0,16.0,86.0,118.0,5.0
61422.0,2019-11-06,0.0,16.0,86.0,118.0,5.0
61470.0,2019-11-06,0.0,16.0,86.0,118.0,6.0
61516.0,2019-11-06,0.0,16.0,86.0,118.0,6.0
61436.0,2019-11-06,0.0,16.0,86.0,118.0,7.0
61439.0,2019-11-06,0.0,16.0,86.0,118.0,7.0
61522.0,2019-11-06,0.0,16.0,86.0,118.0,8.0
61468.0,2019-11-06,0.0,16.0,86.0,118.0,9.0
61438.0,2019-11-06,0.0,16.0,86.0,118.0,10.0
61482.0,2019-11-06,0.0,16.0,86.0,118.0,10.0
61469.0,2019-11-06,0.0,16.0,86.0,118.0,13.0
61435.0,2019-11-06,0.0,16.0,86.0,118.0,14.0
61434.0,2019-11-06,0.0,16.0,86.0,118.0,15.0
61466.0,2019-11-06,0.0,16.0,86.0,118.0,15.0
61515.0,2019-11-06,0.0,16.0,86.0,118.0,16.0
61513.0,2019-11-06,0.0,16.0,86.0,118.0,17.0
61521.0,2019-11-06,0.0,16.0,86.0,118.0,17.0
61533.0,2019-11-06,0.0,16.0,86.0,118.0,17.0
61520.0,2019-11-06,0.0,16.0,86.0,118.0,20.0
61514.0,2019-11-06,0.0,16.0,86.0,118.0,22.0
61467.0,2019-11-06,0.0,16.0,86.0,118.0,23.0
61478.0,2019-11-08,0.0,13.0,86.0,118.0,1.0
61479.0,2019-11-08,0.0,13.0,86.0,118.0,1.0
61487.0,2019-11-08,0.0,13.0,86.0,118.0,1.0
61489.0,2019-11-08,0.0,13.0,86.0,118.0,1.0
61491.0,2019-11-08,0.0,13.0,86.0,118.0,1.0
61500.0,2019-11-08,0.0,13.0,86.0,118.0,1.0
61502.0,2019-11-08,0.0,13.0,86.0,118.0,1.0
61505.0,2019-11-08,0.0,13.0,86.0,118.0,1.0
61573.0,2019-11-08,0.0,13.0,86.0,118.0,1.0
61385.0,2019-11-08,0.0,13.0,86.0,118.0,2.0
61396.0,2019-11-08,0.0,13.0,86.0,118.0,2.0
61401.0,2019-11-08,0.0,13.0,86.0,118.0,2.0
61404.0,2019-11-08,0.0,13.0,86.0,118.0,2.0
61405.0,2019-11-08,0.0,13.0,86.0,118.0,2.0
61430.0,2019-11-08,0.0,13.0,86.0,118.0,2.0
61431.0,2019-11-08,0.0,13.0,86.0,118.0,2.0
61433.0,2019-11-08,0.0,13.0,86.0,118.0,2.0
61435.0,2019-11-08,0.0,13.0,86.0,118.0,2.0
61436.0,2019-11-08,0.0,13.0,86.0,118.0,2.0
61439.0,2019-11-08,0.0,13.0,86.0,118.0,2.0
61440.0,2019-11-08,0.0,13.0,86.0,118.0,2.0
61464.0,2019-11-08,0.0,13.0,86.0,118.0,2.0
61484.0,2019-11-08,0.0,13.0,86.0,118.0,2.0
61494.0,2019-11-08,0.0,13.0,86.0,118.0,2.0
61516.0,2019-11-08,0.0,13.0,86.0,118.0,2.0
61456.0,2019-11-08,0.0,13.0,86.0,118.0,3.0
61480.0,2019-11-08,0.0,13.0,86.0,118.0,3.0
61406.0,2019-11-08,0.0,13.0,86.0,118.0,4.0
61407.0,2019-11-08,0.0,13.0,86.0,118.0,4.0
61438.0,2019-11-08,0.0,13.0,86.0,118.0,4.0
61447.0,2019-11-08,0.0,13.0,86.0,118.0,4.0
61465.0,2019-11-08,0.0,13.0,86.0,118.0,4.0
61512.0,2019-11-08,0.0,13.0,86.0,118.0,4.0
61534.0,2019-11-08,0.0,13.0,86.0,118.0,4.0
61448.0,2019-11-08,0.0,13.0,86.0,118.0,5.0
61449.0,2019-11-08,0.0,13.0,86.0,118.0,5.0
61457.0,2019-11-08,0.0,13.0,86.0,118.0,5.0
61386.0,2019-11-08,0.0,13.0,86.0,118.0,6.0
61421.0,2019-11-08,0.0,13.0,86.0,118.0,6.0
61466.0,2019-11-08,0.0,13.0,86.0,118.0,6.0
61469.0,2019-11-08,0.0,13.0,86.0,118.0,6.0
61482.0,2019-11-08,0.0,13.0,86.0,118.0,6.0
61490.0,2019-11-08,0.0,13.0,86.0,118.0,6.0
61459.0,2019-11-08,0.0,13.0,86.0,118.0,7.0
61492.0,2019-11-08,0.0,13.0,86.0,118.0,7.0
61387.0,2019-11-08,0.0,13.0,86.0,118.0,8.0
61418.0,2019-11-08,0.0,13.0,86.0,118.0,8.0
61419.0,2019-11-08,0.0,13.0,86.0,118.0,8.0
61437.0,2019-11-08,0.0,13.0,86.0,118.0,8.0
61458.0,2019-11-08,0.0,13.0,86.0,118.0,8.0
61483.0,2019-11-08,0.0,13.0,86.0,118.0,8.0
61389.0,2019-11-08,0.0,13.0,86.0,118.0,10.0
61417.0,2019-11-08,0.0,13.0,86.0,118.0,10.0
61450.0,2019-11-08,0.0,13.0,86.0,118.0,10.0
61468.0,2019-11-08,0.0,13.0,86.0,118.0,10.0
61513.0,2019-11-08,0.0,13.0,86.0,118.0,10.0
61515.0,2019-11-08,0.0,13.0,86.0,118.0,10.0
61434.0,2019-11-08,0.0,13.0,86.0,118.0,14.0
61388.0,2019-11-08,0.0,13.0,86.0,118.0,16.0
61467.0,2019-11-08,0.0,13.0,86.0,118.0,16.0
61535.0,2019-11-08,0.0,13.0,86.0,118.0,17.0
61514.0,2019-11-08,0.0,13.0,86.0,118.0,18.0
61533.0,2019-11-08,0.0,13.0,86.0,118.0,20.0
61532.0,2019-11-08,0.0,13.0,86.0,118.0,24.0
61483.0,2019-11-13,0.0,16.0,86.0,118.0,1.0
61492.0,2019-11-13,0.0,16.0,86.0,118.0,1.0
61495.0,2019-11-13,0.0,16.0,86.0,118.0,1.0
61503.0,2019-11-13,0.0,16.0,86.0,118.0,1.0
61505.0,2019-11-13,0.0,16.0,86.0,118.0,1.0
61385.0,2019-11-13,0.0,16.0,86.0,118.0,2.0
61389.0,2019-11-13,0.0,16.0,86.0,118.0,2.0
61390.0,2019-11-13,0.0,16.0,86.0,118.0,2.0
61395.0,2019-11-13,0.0,16.0,86.0,118.0,2.0
61400.0,2019-11-13,0.0,16.0,86.0,118.0,2.0
61404.0,2019-11-13,0.0,16.0,86.0,118.0,2.0
61406.0,2019-11-13,0.0,16.0,86.0,118.0,2.0
61432.0,2019-11-13,0.0,16.0,86.0,118.0,2.0
61439.0,2019-11-13,0.0,16.0,86.0,118.0,2.0
61447.0,2019-11-13,0.0,16.0,86.0,118.0,2.0
61468.0,2019-11-13,0.0,16.0,86.0,118.0,2.0
61479.0,2019-11-13,0.0,16.0,86.0,118.0,2.0
61484.0,2019-11-13,0.0,16.0,86.0,118.0,2.0
61490.0,2019-11-13,0.0,16.0,86.0,118.0,2.0
61500.0,2019-11-13,0.0,16.0,86.0,118.0,2.0
61502.0,2019-11-13,0.0,16.0,86.0,118.0,2.0
61511.0,2019-11-13,0.0,16.0,86.0,118.0,2.0
61482.0,2019-11-13,0.0,16.0,86.0,118.0,3.0
61491.0,2019-11-13,0.0,16.0,86.0,118.0,3.0
61388.0,2019-11-13,0.0,16.0,86.0,118.0,4.0
61431.0,2019-11-13,0.0,16.0,86.0,118.0,4.0
61433.0,2019-11-13,0.0,16.0,86.0,118.0,4.0
61437.0,2019-11-13,0.0,16.0,86.0,118.0,4.0
61449.0,2019-11-13,0.0,16.0,86.0,118.0,4.0
61489.0,2019-11-13,0.0,16.0,86.0,118.0,4.0
61417.0,2019-11-13,0.0,16.0,86.0,118.0,5.0
61480.0,2019-11-13,0.0,16.0,86.0,118.0,5.0
61534.0,2019-11-13,0.0,16.0,86.0,118.0,5.0
61419.0,2019-11-13,0.0,16.0,86.0,118.0,6.0
61436.0,2019-11-13,0.0,16.0,86.0,118.0,6.0
61456.0,2019-11-13,0.0,16.0,86.0,118.0,6.0
61469.0,2019-11-13,0.0,16.0,86.0,118.0,6.0
61514.0,2019-11-13,0.0,16.0,86.0,118.0,6.0
61448.0,2019-11-13,0.0,16.0,86.0,118.0,7.0
61457.0,2019-11-13,0.0,16.0,86.0,118.0,7.0
61512.0,2019-11-13,0.0,16.0,86.0,118.0,7.0
61386.0,2019-11-13,0.0,16.0,86.0,118.0,8.0
61407.0,2019-11-13,0.0,16.0,86.0,118.0,8.0
61434.0,2019-11-13,0.0,16.0,86.0,118.0,8.0
61465.0,2019-11-13,0.0,16.0,86.0,118.0,8.0
61467.0,2019-11-13,0.0,16.0,86.0,118.0,8.0
61387.0,2019-11-13,0.0,16.0,86.0,118.0,9.0
61535.0,2019-11-13,0.0,16.0,86.0,118.0,11.0
61435.0,2019-11-13,0.0,16.0,86.0,118.0,13.0
61466.0,2019-11-13,0.0,16.0,86.0,118.0,16.0
61513.0,2019-11-13,0.0,16.0,86.0,118.0,16.0
61532.0,2019-11-13,0.0,16.0,86.0,118.0,17.0
61533.0,2019-11-13,0.0,16.0,86.0,118.0,17.0
61447.0,2019-11-14,0.0,13.0,86.0,118.0,1.0
61448.0,2019-11-14,0.0,13.0,86.0,118.0,1.0
61449.0,2019-11-14,0.0,13.0,86.0,118.0,1.0
61457.0,2019-11-14,0.0,13.0,86.0,118.0,1.0
61479.0,2019-11-14,0.0,13.0,86.0,118.0,1.0
61483.0,2019-11-14,0.0,13.0,86.0,118.0,1.0
61490.0,2019-11-14,0.0,13.0,86.0,118.0,1.0
61505.0,2019-11-14,0.0,13.0,86.0,118.0,1.0
61508.0,2019-11-14,0.0,13.0,86.0,118.0,1.0
61514.0,2019-11-14,0.0,13.0,86.0,118.0,1.0
61573.0,2019-11-14,0.0,13.0,86.0,118.0,1.0
61385.0,2019-11-14,0.0,13.0,86.0,118.0,2.0
61387.0,2019-11-14,0.0,13.0,86.0,118.0,2.0
61389.0,2019-11-14,0.0,13.0,86.0,118.0,2.0
61390.0,2019-11-14,0.0,13.0,86.0,118.0,2.0
61404.0,2019-11-14,0.0,13.0,86.0,118.0,2.0
61405.0,2019-11-14,0.0,13.0,86.0,118.0,2.0
61406.0,2019-11-14,0.0,13.0,86.0,118.0,2.0
61423.0,2019-11-14,0.0,13.0,86.0,118.0,2.0
61432.0,2019-11-14,0.0,13.0,86.0,118.0,2.0
61433.0,2019-11-14,0.0,13.0,86.0,118.0,2.0
61436.0,2019-11-14,0.0,13.0,86.0,118.0,2.0
61465.0,2019-11-14,0.0,13.0,86.0,118.0,2.0
61466.0,2019-11-14,0.0,13.0,86.0,118.0,2.0
61482.0,2019-11-14,0.0,13.0,86.0,118.0,2.0
61535.0,2019-11-14,0.0,13.0,86.0,118.0,2.0
61533.0,2019-11-14,0.0,13.0,86.0,118.0,3.0
61534.0,2019-11-14,0.0,13.0,86.0,118.0,3.0
61434.0,2019-11-14,0.0,13.0,86.0,118.0,4.0
61435.0,2019-11-14,0.0,13.0,86.0,118.0,4.0
61468.0,2019-11-14,0.0,13.0,86.0,118.0,4.0
61532.0,2019-11-14,0.0,13.0,86.0,118.0,4.0
61437.0,2019-11-14,0.0,13.0,86.0,118.0,6.0
61438.0,2019-11-14,0.0,13.0,86.0,118.0,6.0
61513.0,2019-11-14,0.0,13.0,86.0,118.0,6.0
61469.0,2019-11-14,0.0,13.0,86.0,118.0,10.0
61467.0,2019-11-14,0.0,13.0,86.0,118.0,12.0
61418.0,2019-11-26,0.0,17.0,86.0,118.0,1.0
61422.0,2019-11-26,0.0,17.0,86.0,118.0,1.0
61458.0,2019-11-26,0.0,17.0,86.0,118.0,1.0
61484.0,2019-11-26,0.0,17.0,86.0,118.0,1.0
61495.0,2019-11-26,0.0,17.0,86.0,118.0,1.0
61500.0,2019-11-26,0.0,17.0,86.0,118.0,1.0
61573.0,2019-11-26,0.0,17.0,86.0,118.0,1.0
61385.0,2019-11-26,0.0,17.0,86.0,118.0,2.0
61386.0,2019-11-26,0.0,17.0,86.0,118.0,2.0
61387.0,2019-11-26,0.0,17.0,86.0,118.0,2.0
61394.0,2019-11-26,0.0,17.0,86.0,118.0,2.0
61404.0,2019-11-26,0.0,17.0,86.0,118.0,2.0
61432.0,2019-11-26,0.0,17.0,86.0,118.0,2.0
61438.0,2019-11-26,0.0,17.0,86.0,118.0,2.0
